rdt_id,cause_group,rdt_lines,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,long_disruption
60337,staff,"'s-Hertogenbosch - Eindhoven, Eindhoven - Roermond, Eindhoven - Tilburg, Eindhoven - Venlo",4,Friday,6,0,2,4.0,1
60338,staff,"Heerlen - Sittard, Maastricht - Sittard, Roermond - Sittard",4,Friday,6,0,2,3.0,1
60339,staff,"'s-Hertogenbosch - Tilburg, Breda - Tilburg",4,Friday,6,0,6,2.0,1
60340,staff,'s-Hertogenbosch - Utrecht Centraal,4,Friday,6,0,3,1.0,1
60341,staff,'s-Hertogenbosch - Nijmegen,4,Friday,6,0,5,1.0,1
60342,staff,Almere Oostvaarders - Utrecht Centraal,4,Friday,6,0,3,1.0,1
60343,staff,Lelystad Centrum - Schiphol Airport,4,Friday,6,0,9,1.0,1
60344,staff,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",4,Friday,6,0,18,8.0,1
60345,staff,Breda - Rotterdam Centraal (HSL),4,Friday,6,0,2,1.0,1
60346,staff,Dordrecht - Rotterdam Centraal,4,Friday,6,0,8,1.0,1
60347,staff,Arnhem Centraal - Nijmegen,4,Friday,6,0,5,1.0,1
60348,staff,Arnhem Centraal - Zutphen,4,Friday,6,0,6,1.0,1
60349,staff,Amsterdam Centraal - Lelystad Centrum,4,Friday,6,0,8,1.0,1
60350,infrastructure,Dordrecht - Roosendaal,5,Friday,6,0,4,1.0,0
60351,staff,Rotterdam Centraal - Utrecht Centraal,6,Friday,6,0,6,1.0,1
60352,staff,Den Haag Centraal - Utrecht Centraal,6,Friday,6,0,7,1.0,1
60353,staff,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",6,Friday,6,0,7,2.0,1
60354,staff,Amersfoort - Utrecht Centraal,6,Friday,6,0,5,1.0,1
60355,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",8,Friday,6,0,18,8.0,0
60356,rolling stock,Emmen - Zwolle,11,Friday,6,0,2,1.0,1
60357,infrastructure,Amersfoort - Ede-Wageningen,14,Friday,6,0,4,1.0,1
60358,rolling stock,"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport",14,Friday,6,0,6,3.0,1
60359,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",15,Friday,6,0,5,2.0,1
60361,infrastructure,Arnhem Centraal - Winterswijk,15,Friday,6,0,3,1.0,1
60362,infrastructure,Groningen - Eemshaven,16,Friday,6,0,2,1.0,1
60363,rolling stock,Heerlen - Maastricht,16,Friday,6,0,10,1.0,1
60364,rolling stock,'s-Hertogenbosch - Nijmegen,17,Friday,6,0,4,1.0,0
60365,rolling stock,Almelo - Hengelo,17,Friday,6,0,4,1.0,0
60366,infrastructure,Almelo - Mariënberg,19,Friday,6,0,4,1.0,0
60370,rolling stock,Enschede - Hengelo,6,Saturday,6,1,3,1.0,0
60371,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),6,Saturday,6,1,2,1.0,0
60372,rolling stock,Roermond - Venlo,8,Saturday,6,1,5,1.0,0
60373,infrastructure,Breda - Tilburg,8,Saturday,6,1,5,1.0,1
60374,rolling stock,Heerlen - Maastricht,10,Saturday,6,1,10,1.0,1
60375,infrastructure,Amsterdam Centraal - Haarlem,10,Saturday,6,1,4,1.0,0
60376,staff,Emmen - Zwolle,11,Saturday,6,1,2,1.0,1
60378,rolling stock,Antwerpen-Centraal - Roosendaal,13,Saturday,6,1,12,1.0,0
60379,infrastructure,Arnhem Centraal - Nijmegen,19,Saturday,6,1,5,1.0,1
60380,rolling stock,Breda - Roosendaal,19,Saturday,6,1,3,1.0,0
60381,external,Breda - Roosendaal,21,Saturday,6,1,3,1.0,0
60382,external,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Tiel",21,Saturday,6,1,3,2.0,0
60383,infrastructure,Dordrecht - Rotterdam Centraal,23,Saturday,6,1,8,1.0,0
60384,rolling stock,'s-Hertogenbosch - Nijmegen,0,Sunday,6,1,4,1.0,0
60385,rolling stock,Heerlen - Maastricht,7,Sunday,6,1,10,1.0,1
60386,rolling stock,Leiden Centraal - Schiphol Airport,14,Sunday,6,1,4,1.0,1
60387,infrastructure,Leiden Centraal - Schiphol Airport,20,Sunday,6,1,4,1.0,1
60388,external,Alkmaar - Amsterdam Centraal,21,Sunday,6,1,6,1.0,1
60389,rolling stock,Eindhoven - Venlo,22,Sunday,6,1,6,1.0,0
60390,accidents,Amersfoort - Apeldoorn,5,Monday,6,0,2,1.0,1
60391,staff,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",8,Monday,6,0,7,3.0,1
60392,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",8,Monday,6,0,2,2.0,0
60393,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",8,Monday,6,0,5,2.0,0
60394,rolling stock,Almelo - Zwolle,9,Monday,6,0,5,1.0,0
60395,unknown,Roosendaal - Vlissingen,9,Monday,6,0,3,1.0,1
60396,external,Den Haag Centraal - Leiden Centraal,10,Monday,6,0,3,1.0,0
60397,rolling stock,Amersfoort - Zwolle,10,Monday,6,0,3,1.0,1
60398,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),10,Monday,6,0,2,1.0,0
60399,rolling stock,Lelystad Centrum - Schiphol Airport,11,Monday,6,0,13,1.0,0
60400,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",11,Monday,6,0,3,2.0,0
60401,rolling stock,Breda - Rotterdam Centraal (HSL),11,Monday,6,0,2,1.0,0
60402,rolling stock,Lelystad Centrum - Schiphol Airport,11,Monday,6,0,13,1.0,0
60403,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),11,Monday,6,0,2,1.0,0
60404,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",11,Monday,6,0,3,2.0,0
60405,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",11,Monday,6,0,15,3.0,0
60406,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",13,Monday,6,0,3,2.0,1
60407,rolling stock,Almere Oostvaarders - Utrecht Centraal,13,Monday,6,0,3,1.0,0
60408,accidents,Leiden Centraal - Schiphol Airport,18,Monday,6,0,4,1.0,1
60410,unknown,Eindhoven - Roermond,21,Monday,6,0,6,1.0,0
60411,rolling stock,Rotterdam Centraal - Utrecht Centraal,22,Monday,6,0,6,1.0,0
60412,staff,"Alkmaar - Amsterdam Centraal, Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Schiphol Airport, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",4,Tuesday,6,0,3,8.0,1
60413,staff,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Amersfoort - Zwolle",4,Tuesday,6,0,4,3.0,1
60414,staff,"Alkmaar - Amsterdam Centraal, Alkmaar - Den Helder, Alkmaar - Hoorn",4,Tuesday,6,0,3,3.0,1
60415,staff,"Amsterdam Centraal - Haarlem, Haarlem - Leiden Centraal, Haarlem - Uitgeest, Haarlem - Zandvoort aan Zee",4,Tuesday,6,0,3,4.0,1
60416,staff,"Almelo - Deventer, Apeldoorn - Deventer, Deventer - Zutphen, Deventer - Zwolle",4,Tuesday,6,0,2,4.0,1
60417,staff,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Innsbruck Hbf, Arnhem Centraal - Nijmegen, Arnhem Centraal - Tiel, Arnhem Centraal - Utrecht Centraal, Arnhem Centraal - Wien Hbf, Arnhem Centraal - Winterswijk, Arnhem Centraal - Zutphen, Arnhem Centraal - Zürich HB",4,Tuesday,6,0,2,11.0,1
60418,staff,'s-Hertogenbosch - Nijmegen,4,Tuesday,6,0,6,1.0,1
60419,staff,Deventer - Zwolle,4,Tuesday,6,0,2,1.0,1
60420,staff,Den Haag Centraal - Leiden Centraal,4,Tuesday,6,0,6,1.0,1
60421,staff,Amsterdam Centraal - Woerden,4,Tuesday,6,0,9,1.0,1
60422,staff,Leiden Centraal - Schiphol Airport,4,Tuesday,6,0,4,1.0,1
60423,staff,Amersfoort - Schiphol Airport,4,Tuesday,6,0,7,1.0,1
60424,staff,Rotterdam Centraal - Schiphol Airport (HSL),4,Tuesday,6,0,2,1.0,1
60425,staff,Lelystad Centrum - Zwolle,4,Tuesday,6,0,4,1.0,1
60426,staff,"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal",4,Tuesday,6,0,14,2.0,0
60427,staff,"Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal",4,Tuesday,6,0,8,2.0,1
60428,staff,"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal",4,Tuesday,6,0,14,2.0,1
60429,staff,Arnhem Centraal - Utrecht Centraal,4,Tuesday,6,0,7,1.0,1
60430,staff,"Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal",5,Tuesday,6,0,4,2.0,1
60431,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",7,Tuesday,6,0,3,3.0,1
60432,rolling stock,Amersfoort - Utrecht Centraal,7,Tuesday,6,0,5,1.0,0
60433,staff,Breda - Rotterdam Centraal (HSL),7,Tuesday,6,0,2,1.0,1
60434,staff,Rotterdam Centraal - Utrecht Centraal,8,Tuesday,6,0,12,1.0,1
60435,logistical,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",13,Tuesday,6,0,15,3.0,0
60436,infrastructure,Eindhoven - Tilburg,13,Tuesday,6,0,3,1.0,0
60437,infrastructure,Hengelo - Zutphen,13,Tuesday,6,0,2,1.0,1
60438,infrastructure,"Breda - Tilburg, Eindhoven - Tilburg",13,Tuesday,6,0,7,2.0,1
60439,logistical,"Breda - Dordrecht, Dordrecht - Roosendaal",13,Tuesday,6,0,3,2.0,0
60440,infrastructure,Emmen - Zwolle,15,Tuesday,6,0,3,1.0,1
60441,rolling stock,Enschede - Hengelo,16,Tuesday,6,0,3,1.0,0
60442,rolling stock,Aachen Hbf - Heerlen,16,Tuesday,6,0,3,1.0,1
60443,external,Dordrecht - Rotterdam Centraal,18,Tuesday,6,0,5,1.0,1
60445,external,"'s-Hertogenbosch - Tilburg, Breda - Tilburg",18,Tuesday,6,0,6,2.0,0
60446,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",4,Wednesday,6,0,7,3.0,1
60447,infrastructure,Harlingen Haven - Leeuwarden,6,Wednesday,6,0,6,1.0,1
60448,external,Leiden Centraal - Utrecht Centraal,9,Wednesday,6,0,3,1.0,0
60449,infrastructure,Haarlem - Leiden Centraal,12,Wednesday,6,0,4,1.0,1
60450,infrastructure,Den Haag Centraal - Leiden Centraal,12,Wednesday,6,0,6,1.0,1
60451,infrastructure,Breda - Tilburg,14,Wednesday,6,0,5,1.0,0
60452,infrastructure,Breda - Tilburg,14,Wednesday,6,0,2,1.0,1
60453,rolling stock,Alphen a/d Rijn - Gouda,15,Wednesday,6,0,2,1.0,1
60455,rolling stock,"Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal",16,Wednesday,6,0,4,2.0,1
60456,unknown,'s-Hertogenbosch - Nijmegen,16,Wednesday,6,0,2,1.0,0
60457,infrastructure,Roermond - Venlo,16,Wednesday,6,0,2,1.0,1
60458,infrastructure,Hamm (Westf.) - Venlo,16,Wednesday,6,0,2,1.0,1
60459,infrastructure,Breda - Rotterdam Centraal (HSL),17,Wednesday,6,0,2,1.0,1
60460,infrastructure,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",17,Wednesday,6,0,15,3.0,1
60461,engineering work,"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal",20,Wednesday,6,0,7,3.0,1
60462,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk",22,Wednesday,6,0,5,4.0,0
60463,rolling stock,'s-Hertogenbosch - Tilburg,23,Wednesday,6,0,2,1.0,0
60464,rolling stock,Heerlen - Maastricht,5,Thursday,6,0,10,1.0,1
60465,external,Amersfoort - Apeldoorn,6,Thursday,6,0,2,1.0,0
60466,rolling stock,Deventer - Zwolle,7,Thursday,6,0,4,1.0,1
60467,infrastructure,Deventer - Zwolle,9,Thursday,6,0,2,1.0,1
60468,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),11,Thursday,6,0,2,1.0,0
60469,rolling stock,Breda - Tilburg,12,Thursday,6,0,5,1.0,0
60470,accidents,Alkmaar - Hoorn,12,Thursday,6,0,3,1.0,1
60471,accidents,Apeldoorn - Zutphen,13,Thursday,6,0,5,1.0,1
60472,rolling stock,Lelystad Centrum - Schiphol Airport,15,Thursday,6,0,9,1.0,0
60473,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",15,Thursday,6,0,5,2.0,0
60474,infrastructure,Breda - Rotterdam Centraal (HSL),16,Thursday,6,0,2,1.0,1
60475,external,Alphen a/d Rijn - Gouda,16,Thursday,6,0,2,1.0,0
60476,external,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",17,Thursday,6,0,2,7.0,1
60477,infrastructure,Amsterdam Centraal - Haarlem,18,Thursday,6,0,4,1.0,0
60478,rolling stock,Heerlen - Sittard,19,Thursday,6,0,7,1.0,1
60479,infrastructure,Rhenen - Utrecht Centraal,19,Thursday,6,0,2,1.0,1
60480,infrastructure,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",20,Thursday,6,0,7,3.0,1
60481,staff,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",6,Friday,6,0,7,3.0,1
60483,accidents,Leeuwarden - Zwolle,8,Friday,6,0,4,1.0,1
60484,external,"Eindhoven - Venlo, Nijmegen - Venlo",9,Friday,6,0,2,2.0,1
60485,rolling stock,'s-Hertogenbosch - Nijmegen,10,Friday,6,0,4,1.0,0
60486,infrastructure,Leeuwarden - Stavoren,13,Friday,6,0,3,1.0,1
60487,rolling stock,Den Haag Centraal - Utrecht Centraal,14,Friday,6,0,4,1.0,0
60488,external,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk",16,Friday,6,0,5,4.0,1
60489,external,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",16,Friday,6,0,3,3.0,1
60490,rolling stock,Dordrecht - Geldermalsen,17,Friday,6,0,3,1.0,1
60491,unknown,Roosendaal - Vlissingen,18,Friday,6,0,2,1.0,0
60493,external,"Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",20,Friday,6,0,5,3.0,0
60494,rolling stock,Breda - Tilburg,22,Friday,6,0,5,1.0,0
60495,rolling stock,"Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum",23,Friday,6,0,2,2.0,0
60496,logistical,"Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum",1,Saturday,6,1,2,2.0,0
60497,rolling stock,Emmen - Zwolle,5,Saturday,6,1,2,1.0,1
60498,staff,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",5,Saturday,6,1,7,3.0,1
60499,engineering work,Amsterdam Centraal - Haarlem,7,Saturday,6,1,5,1.0,1
60500,rolling stock,"Alkmaar - Den Helder, Alkmaar - Hoorn",9,Saturday,6,1,3,2.0,0
60501,rolling stock,Arnhem Centraal - Zutphen,9,Saturday,6,1,8,1.0,0
60502,external,Haarlem - Uitgeest,9,Saturday,6,1,3,1.0,0
60504,infrastructure,Almere Oostvaarders - Utrecht Centraal,10,Saturday,6,1,5,1.0,1
60505,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",10,Saturday,6,1,5,3.0,0
60507,infrastructure,Breda - Rotterdam Centraal (HSL),13,Saturday,6,1,2,1.0,0
60508,rolling stock,Den Haag HS - Rotterdam Centraal,13,Saturday,6,1,7,1.0,0
60510,rolling stock,Breda - Rotterdam Centraal (HSL),14,Saturday,6,1,2,1.0,0
60512,rolling stock,Leeuwarden - Zwolle,14,Saturday,6,1,6,1.0,1
60513,infrastructure,Enschede - Hengelo,15,Saturday,6,1,3,1.0,0
60514,infrastructure,Enschede - Hengelo,15,Saturday,6,1,3,1.0,1
60516,unknown,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",17,Saturday,6,1,7,2.0,0
60517,rolling stock,Roermond - Sittard,17,Saturday,6,1,4,1.0,1
60518,unknown,"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",18,Saturday,6,1,4,2.0,0
60519,infrastructure,Breda - Rotterdam Centraal (HSL),18,Saturday,6,1,2,1.0,1
60520,infrastructure,Apeldoorn - Deventer,18,Saturday,6,1,4,1.0,1
60521,rolling stock,Eindhoven - Venlo,18,Saturday,6,1,4,1.0,0
60522,infrastructure,Breda - Roosendaal,19,Saturday,6,1,3,1.0,1
60523,external,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",19,Saturday,6,1,3,2.0,0
60524,infrastructure,Leeuwarden - Stavoren,19,Saturday,6,1,3,1.0,1
60526,external,Apeldoorn - Zutphen,20,Saturday,6,1,5,1.0,0
60527,infrastructure,Almelo - Deventer,21,Saturday,6,1,6,1.0,1
60528,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",4,Sunday,6,1,7,3.0,1
60529,rolling stock,Emmen - Zwolle,4,Sunday,6,1,2,1.0,1
60530,engineering work,"Dortmund Hbf - Enschede, Enschede - Gronau (Westf.), Enschede - Münster (Westf.) Hbf",7,Sunday,6,1,4,3.0,1
60531,rolling stock,Roermond - Venlo,7,Sunday,6,1,2,1.0,0
60532,external,Lelystad Centrum - Schiphol Airport,8,Sunday,6,1,5,1.0,0
60533,external,Almere Oostvaarders - Utrecht Centraal,8,Sunday,6,1,3,1.0,0
60534,rolling stock,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",10,Sunday,6,1,2,7.0,1
60535,rolling stock,"Den Haag Centraal - Leiden Centraal, Leiden Centraal - Schiphol Airport",10,Sunday,6,1,9,2.0,1
60536,rolling stock,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",12,Sunday,6,1,2,7.0,1
60537,rolling stock,"Den Haag Centraal - Leiden Centraal, Leiden Centraal - Schiphol Airport",12,Sunday,6,1,9,2.0,1
60538,infrastructure,Nijmegen - Venlo,13,Sunday,6,1,2,1.0,1
60540,rolling stock,"Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum",15,Sunday,6,1,2,2.0,0
60541,logistical,Hamm (Westf.) - Venlo,16,Sunday,6,1,2,1.0,0
60543,external,Rotterdam Centraal - Schiphol Airport (HSL),18,Sunday,6,1,2,1.0,0
60544,external,Amersfoort - Amsterdam Centraal,19,Sunday,6,1,9,1.0,1
60545,external,Apeldoorn - Zutphen,20,Sunday,6,1,5,1.0,1
60546,external,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",21,Sunday,6,1,2,7.0,0
60547,external,Lelystad Centrum - Schiphol Airport,21,Sunday,6,1,13,1.0,0
60548,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",5,Monday,6,0,7,3.0,1
60549,rolling stock,"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",6,Monday,6,0,2,2.0,0
60550,infrastructure,Arnhem Centraal - Nijmegen,7,Monday,6,0,5,1.0,0
60551,infrastructure,Nijmegen - Venlo,8,Monday,6,0,3,1.0,0
60552,infrastructure,'s-Hertogenbosch - Nijmegen,8,Monday,6,0,6,1.0,1
60553,external,Baarn - Utrecht Centraal,11,Monday,6,0,3,1.0,0
60554,rolling stock,"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",11,Monday,6,0,6,4.0,1
60555,rolling stock,Amsterdam Centraal - Schiphol Airport,12,Monday,6,0,4,1.0,0
60556,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",12,Monday,6,0,2,2.0,0
60557,rolling stock,"Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)",12,Monday,6,0,5,2.0,0
60558,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal",13,Monday,6,0,13,4.0,1
60559,rolling stock,Den Haag Centraal - Leiden Centraal,13,Monday,6,0,6,1.0,1
60560,rolling stock,"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum",13,Monday,6,0,5,2.0,0
60561,unknown,Haarlem - Leiden Centraal,13,Monday,6,0,5,1.0,0
60562,infrastructure,"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum",14,Monday,6,0,5,2.0,0
60563,infrastructure,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",14,Monday,6,0,3,3.0,0
60564,rolling stock,Arnhem Centraal - Winterswijk,15,Monday,6,0,6,1.0,0
60565,rolling stock,Roosendaal - Vlissingen,17,Monday,6,0,11,1.0,1
60566,rolling stock,Leiden Centraal - Utrecht Centraal,17,Monday,6,0,3,1.0,0
60567,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",18,Monday,6,0,2,3.0,0
60568,infrastructure,Arnhem Centraal - Zutphen,18,Monday,6,0,3,1.0,1
60569,rolling stock,Amsterdam Centraal - Lelystad Centrum,18,Monday,6,0,8,1.0,0
60570,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",19,Monday,6,0,7,3.0,1
60572,unknown,Haarlem - Leiden Centraal,22,Monday,6,0,5,1.0,0
60573,external,Dordrecht - Roosendaal,0,Tuesday,6,0,4,1.0,1
60575,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",4,Tuesday,6,0,4,2.0,0
60576,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",4,Tuesday,6,0,2,3.0,0
60577,infrastructure,Den Haag Centraal - Leiden Centraal,4,Tuesday,6,0,6,1.0,1
60578,infrastructure,Breda - Rotterdam Centraal (HSL),4,Tuesday,6,0,2,1.0,1
60579,rolling stock,Aachen Hbf - Heerlen,5,Tuesday,6,0,6,1.0,1
60580,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",6,Tuesday,6,0,3,3.0,1
60581,weather,Heerlen - Sittard,7,Tuesday,6,0,7,1.0,1
60582,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",7,Tuesday,6,0,4,2.0,1
60583,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",7,Tuesday,6,0,2,3.0,1
60584,infrastructure,Den Haag Centraal - Den Haag HS,7,Tuesday,6,0,2,1.0,1
60585,unknown,Dordrecht - Rotterdam Centraal,9,Tuesday,6,0,7,1.0,0
60586,accidents,Breda - Tilburg,10,Tuesday,6,0,2,1.0,1
60587,rolling stock,Den Haag HS - Rotterdam Centraal,11,Tuesday,6,0,4,1.0,0
60588,external,"Eindhoven - Venlo, Hamm (Westf.) - Venlo, Nijmegen - Venlo, Roermond - Venlo",11,Tuesday,6,0,1,4.0,1
60591,rolling stock,Breda - Tilburg,15,Tuesday,6,0,5,1.0,0
60592,unknown,Leeuwarden - Zwolle,15,Tuesday,6,0,3,1.0,0
60595,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",3,Wednesday,6,0,7,3.0,1
60596,infrastructure,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",5,Wednesday,6,0,8,2.0,1
60597,infrastructure,'s-Hertogenbosch - Nijmegen,6,Wednesday,6,0,6,1.0,1
60598,infrastructure,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",6,Wednesday,6,0,4,2.0,1
60599,infrastructure,Schiphol Airport - Utrecht Centraal,7,Wednesday,6,0,5,1.0,1
60600,infrastructure,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",7,Wednesday,6,0,5,2.0,1
60601,infrastructure,Leiden Centraal - Schiphol Airport,7,Wednesday,6,0,5,1.0,1
